word,clue,length
"МОНАРХІЯ","Форма правління зі спадковим одноосібним володарем",8
"МОНАСТИР","Обитель ченців або черниць",8
"МОНГОЛІЯ","Батьківщина найбільшої суходільної імперії",8
"МОРОЗИВО","Холодний молочний десерт",8
"МОТОЦИКЛ","Двоколісний транспорт з двигуном",8
"МСТИСЛАВ","Князь, суперник Ярослава за владу над Руссю",8
"МУКАЧЕВО","Місто на Закарпатті зі старовинним замком",8
"НАГАСАКІ","Друге японське місто, що зазнало ядерного удару",8
"НАДВІРНА","Місто на Прикарпатті біля Карпат",8
"НАПОЛЕОН","Французький полководець, коронований імператором",8
"НИЗОВИНА","Рівнинна місцевість невеликої висоти над рівнем моря",8
"ОКТАВІАН","Прийомний син Цезаря, майбутній перший імператор",8
"ОКУПАЦІЯ","Захоплення чужої території збройною силою",8
"ОФІЦІАНТ","Той, хто обслуговує відвідувачів у кафе",8
"ПАМОРОЗЬ","Срібло на гілках уранці",8
"ПАМЯТНИК","Споруда на честь визначної події чи особи",8
"ПАПОРОТЬ","Рослина, чию квітку шукають на Купала",8
"ПАРАСОЛЬ","Щит від дощу і сонця",8
"ПАРТИЗАН","Учасник нерегулярної збройної боротьби в тилу ворога",8
"ПАРФЕНОН","Храм Афіни на афінському Акрополі",8
"ПАТРИЦІЙ","Представник знаті в Стародавньому Римі",8
"ПЕТРУШКА","Пахуча зелена приправа до страв",8
"ПЕЧЕНІГИ","Кочовий народ, що облягав Київ за Володимира",8
"ПЕЧЕРСЬК","Історичний район Києва на пагорбах",8
"ПІРАМІДА","Гробниця, видима з космосу",8
"ПІРАМІДА","Гробниця фараона з ідеально рівними гранями",8
"ПОЖЕЖНИК","Фахівець, що гасить вогонь",8
"ПОЛОНИНА","Гірське пасовище Карпат",8
"ПОЛОНИНА","Гірське пасовище у Карпатах",8
"ПОЛУНИЦЯ","Червона солодка ягода на низьких кущиках",8
"ПОПЛАВОК","Сигналізатор клювання",8
"ПРОМЕТЕЙ","Титан, що подарував людям вогонь і поплатився за це",8
"ПРОСВІТА","Товариство, що поширювало освіту серед народу",8
"РЕПРЕСІЇ","Масові переслідування за радянської влади",8
"РОБЕСПЄР","Лідер якобінців часів терору Французької революції",8
"РОБІНЗОН","Найвідоміший остров'янин літератури",8
"РОЗКОПКИ","Археологічні роботи для пошуку старожитностей",8
"РОЗКОПКИ","Наукові роботи з пошуку старожитностей у землі",8
"РОМАНОВИ","Династія, що правила Московією і Росією",8
"РУЗВЕЛЬТ","Американський президент часів Великої депресії й війни",8
"САРКОФАГ","Кам'яна чи дерев'яна труна для мумії чи тіла",8
"СВІТАНОК","Час, коли небо рожевіє",8
"СЕКРЕТАР","Помічник, що веде документи керівника",8
"СЕНСАЦІЯ","Новина, що вибухає",8
"СЕРВЕТКА","Папірець порятунку за обідом",8
"СЕРЕДИНА","Місце рівно між початком і кінцем",8
"СІЛЬНИЦЯ","Посудина для солі на столі",8
"СКАФАНДР","Костюм для безповітряних прогулянок",8
"СКОРПІОН","Членистоногий зі жалом на хвості",8
"СЛАВУТИЧ","Наймолодше місто, збудоване після аварії на АЕС",8
"СОНЯШНИК","Квітка, що стежить за сонцем",8
"СОЮЗНИКИ","Держави, що воювали разом проти нацистської Німеччини",8
"СТАРШИНА","Козацька військова і адміністративна еліта",8
"СТІЛЬНИК","Воскова шестикутна забудова",8
"СТОЛІТТЯ","Період у сто років",8
"СТРІЛЕЦЬ","Вояк легіону, що воював за українську державність",8
"СУПУТНИК","Штучний місяць зв'язку",8
"СУПУТНИК","Перший штучний об'єкт, запущений в космос 1957 року",8
"СЦЕНАРІЙ","Книга, з якої виростає фільм",8
"ТАМПЛІЄР","Лицар духовно-військового ордену часів хрестових походів",8
"ТЕРАКОТА","Матеріал воїнів з гробниці першого китайського імператора",8
"ТОМАГАВК","Бойова сокирка індіанців",8
"ТРЕМБІТА","Найдовша труба Карпат",8
"ТРИПІЛЛЯ","Село на Київщині, що дало назву давній культурі",8
"ФЕЄРВЕРК","Вогняні квіти в нічному небі",8
"ФЛАМІНГО","Рожевий птах на одній нозі",8
"ФОТОГРАФ","Майстер, що робить знімки",8
"ХАМЕЛЕОН","Ящірка-перефарбовувач",8
"ХАМУРАПІ","Вавилонський цар, автор давнього зводу законів",8
"ХІРОСІМА","Японське місто, знищене ядерним ударом 1945 року",8
"ХОЛОДЕЦЬ","М'ясо, що застигло в желе",8
"ХОЛОКОСТ","Масове знищення євреїв нацистами",8
"ХРЕЩЕННЯ","Обряд навернення Русі у християнство 988 року",8
"ХУДОЖНИК","Майстер, що малює картини",8
"ЧЕРЕПАХА","Тварина, що носить дім на собі",8
"ЧЕРНІВЦІ","Місто над Прутом, колишня австрійська Буковина",8
"ЧЕРНІГІВ","Одне з найдавніших міст Русі на Десні",8
"ЧЕРЧІЛЛЬ","Британський прем'єр часів Другої світової війни",8
"ЧОРНОЗЕМ","Родючий тип ґрунту, яким славиться Україна",8
"ШАРОВАРИ","Широкі козацькі штани",8
"ШЕВЧЕНКО","Поет-пророк, автор Кобзаря",8
"ШИМПАНЗЕ","Найближчий родич людини",8
"ЩЕПЛЕННЯ","Тренування імунітету голкою",8
"ЮСТИНІАН","Візантійський імператор, автор славного зводу законів",8
"ЯКОБІНЦІ","Радикальне угруповання Французької революції",8
"АВСТРАЛІЯ","Континент, колонізований британцями як каторжна земля",9
"АЛЕКСАНДР","Македонський цар, що завоював півсвіту молодим",9
"АЛЬБАТРОС","Птах із найбільшим розмахом крил",9
"АЛЬПІНІСТ","Той, хто йде вгору, бо гора існує",9
"АНТОНОВИЧ","Історик, засновник наукової школи в Києві",9
"БЕРДЯНСЬК","Курортне портове місто на Азовському морі",9
"БЛИСКАВКА","Небесний спалах або застібка",9
"БОРИСПІЛЬ","Місто з головним аеропортом країни",9
"БОРОДЯНКА","Селище на Київщині",9
"БРАКОНЬЄР","Мисливець поза законом",9
"БУДИЛЬНИК","Найненависніший звук ранку",9
"ВАШИНГТОН","Перший президент Сполучених Штатів",9
"ВЕЛОСИПЕД","Двоколісний транспорт без двигуна",9
"ВЕРХОВИНА","Гуцульське селище високо в горах",9
"ВИШИВАНКА","Традиційна сорочка з орнаментом",9
"ВІДПОВІДЬ","Реакція на поставлене питання",9
"ВІДПУСТКА","Два тижні, на які чекають рік",9
"ВІЛЬГЕЛЬМ","Нормандський герцог, що завоював Англію 1066 року",9
"ВОЛОДИМИР","Найдавніше місто Волині, назване на честь князя",9
"ВОЛОДИМИР","Князь, що хрестив Русь у 988 році",9
"ВОСЬМИНІГ","Молюск із вісьмома руками",9
"ГАБСБУРГИ","Династія, що правила Австрією і частиною Європи",9
"ГАЛАКТИКА","Місто з мільярдів зірок",9
"ГЕОГРАФІЯ","Наука про поверхню Землі та її населення",9
"ГЛАДІАТОР","Раб, що бився на арені заради розваги глядачів",9
"ГОЛОДОМОР","Трагедія українського села на початку тридцятих років",9
"ГРЕЙПФРУТ","Великий гіркувато-кислий цитрус",9
"ГУТЕНБЕРГ","Винахідник друкарського верстата в Європі",9
"ДЖЕФЕРСОН","Автор Декларації незалежності США",9
"ДИКТАТУРА","Необмежена влада однієї особи чи групи",9
"ДОРОШЕНКО","Гетьман Правобережної України часів Руїни",9
"ДРАГОБРАТ","Високогірний курорт на Закарпатті",9
"ЕКОНОМІСТ","Фахівець з питань господарства й фінансів",9
"ЕМІГРАЦІЯ","Виїзд з батьківщини в іншу країну",9
"ЄЛИЗАВЕТА","Ім'я двох відомих англійських королев",9
"ЖУРНАЛІСТ","Той, хто пише новини для медіа",9
"ЗАПОРІЖЖЯ","Місто на Дніпрі, відоме своєю ДніпроГЕС",9
"ЗАПОРІЖЖЯ","Земля за порогами, де жили козаки",9
"ЗЕМЛЕТРУС","Момент, коли тремтить сама земля",9
"ІМПЕРАТОР","Монарший титул, вищий за короля",9
"ІМПЕРАТОР","Монарший титул, вищий за короля",9
"ІНДІАНЕЦЬ","Корінний американець",9
"КАМІКАДЗЕ","Японський льотчик-смертник Другої світової",9
"КАРИБСЬКА","Криза, що мало не спричинила ядерну війну 1962 року",9
"КАРТОГРАФ","Фахівець зі складання географічних карт",9
"КЛЕОПАТРА","Остання цариця елліністичного Єгипту",9
"КОНЦТАБІР","Місце масового ув'язнення й знищення людей",9
"КОРОСТЕНЬ","Місто, повязане з деревлянською княгинею Ольгою",9
"КОСМОДРОМ","Місце, звідки ракети вирушають у політ",9
"КРЕМЕНЕЦЬ","Місто на Тернопільщині під горою Бона",9
"КРЕМЕНЧУК","Місто на Полтавщині з великим водосховищем",9
"КУКУРУДЗА","Злакова рослина з жовтими зернами в качанах",9
"ЛИСТОНОША","Той, хто доставляє листи",9
"МАКЕДОНІЯ","Батьківщина полководця, що дійшов до Індії",9
"МАРІУПОЛЬ","Портове місто на Азовському морі",9
"МЕГАПОЛІС","Дуже велике й густонаселене місто",9
"МЕНДЕЛЄЄВ","Хімік, автор періодичної таблиці елементів",9
"МУССОЛІНІ","Італійський фашистський диктатор",9
"НАВУШНИКИ","Особистий концертний зал",9
"НІМЕЧЧИНА","Держава, об'єднана Бісмарком 1871 року",9
"НОВОРОСІЯ","Імперська назва частини південних українських земель",9
"НОРМАНДІЯ","Місце висадки союзників 1944 року",9
"ОЛІМПІАДА","Спортивні змагання, що відроджені з Стародавньої Греції",9
"ОСЕЛЕДЕЦЬ","Риба під шубою або козацька зачіска",9
"ОСЕЛЕДЕЦЬ","Пасмо волосся на голеній голові козака",9
"ПАРЛАМЕНТ","Законодавчий орган влади",9
"ПАРЛАМЕНТ","Законодавчий орган представницької влади",9
"ПЕРЕЯСЛАВ","Історичне місто над Трубежем, місце ради 1654 року",9
"ПЕРЕЯСЛАВ","Місто, де 1654 року відбулася історична рада",9
"ПІВОСТРІВ","Суходіл, оточений водою майже з усіх боків",9
"ПІДРУЧНИК","Навчальна книга з певного предмета",9
"ПЛАНТАЦІЯ","Велике господарство з примусовою працею рабів",9
"ПОБЕРЕЖЖЯ","Смуга суходолу вздовж моря",9
"ПОВСТАННЯ","Збройний виступ проти влади",9
"ПОДАРУНОК","Річ, що дарують без оплати",9
"ПОЗІХАННЯ","Заразливий знак утоми",9
"ПОЛОНЯНКА","Жінка, яку захопили в неволю татари чи турки",9
"ПОЛУБОТОК","Наказний гетьман, ув'язнений у Петропавлівській фортеці",9
"ПОПЕЛЮШКА","Дівчина, що загубила кришталевий черевичок",9
"ПРЕЗИДЕНТ","Виборний глава сучасної держави",9
"ПРОДАВЕЦЬ","Той, хто обслуговує покупців у магазині",9
"ПРОСКУРІВ","Колишня назва міста Хмельницький",9
"ПСЕВДОНІМ","Ім'я, під яким ховається автор",9
"РЕВОЛЮЦІЯ","Різка й докорінна зміна суспільного ладу",9
"РЕВОЛЮЦІЯ","Різка й докорінна зміна суспільного ладу",9
"СВЯТОСЛАВ","Князь-воїн, що казав ворогам іду на ви",9
"СКАЛЬПЕЛЬ","Ніж хірурга",9
"СКОВОРОДА","Мандрівний філософ і поет вісімнадцятого століття",9
"СМОЛОСКИП","Вогонь, який носять у руці",9
"СОЦІАЛІЗМ","Ідеологія суспільної власності на засоби виробництва",9
"СПОРТСМЕН","Людина, що займається спортом професійно",9
"СТАЛАКТИТ","Кам'яна бурулька зі стелі печери",9
"СТРАХОВКА","Мотузка, що тримає життя",9
"ТАНЦІВНИК","Виконавець танцю",9
"ТЕРНОПІЛЬ","Місто над однойменним ставом",9
"ТРОЛЕЙБУС","Міський транспорт на колесах з дротом нагорі",9
"УНІВЕРСАЛ","Урядовий указ часів Гетьманщини та УНР",9
"ФЕОДАЛІЗМ","Суспільний лад, заснований на землеволодінні й службі",9
"ФУТБОЛІСТ","Гравець команди у футбол",9
"ХУРТОВИНА","Снігова буря з характером",9
"ЧОРНОБИЛЬ","Місце ядерної аварії 1986 року",9
"ЯРОСЛАВНА","Героїня давнього твору, що плаче на валу в Путивлі",9
"АБСОЛЮТИЗМ","Необмежена влада монарха",10
"АРИСТОТЕЛЬ","Учитель Александра Македонського",10
"АРХІТЕКТОР","Фахівець, що проєктує будівлі",10
"БАРБАРОССА","Прізвисько німецького імператора з рудою бородою",10
"БЕРЕСТЕЧКО","Місце тяжкої поразки Хмельницького 1651 року",10
"БУРЕВІСНИК","Птах, що віщує шторм",10
"ВЕЛЛІНГТОН","Британський герцог, що переміг при Ватерлоо",10
"ВИГОВСЬКИЙ","Гетьман, автор Гадяцького договору",10
"ВИЗВОЛЕННЯ","Звільнення від чужої влади чи окупації",10
"ВИННИЧЕНКО","Перший голова Директорії, письменник",10
"ГАРІБАЛЬДІ","Полководець, що об'єднав Італію",10
"ГІЛЬЙОТИНА","Пристрій для страти, символ Французької революції",10
"ДЕМОКРАТІЯ","Влада, що належить народові",10
"ДИРЕКТОРІЯ","Уряд УНР після Гетьманату Скоропадського",10
"ДРАГОМАНОВ","Публіцист і громадський діяч ХІХ століття",10
"ЖАЙВОРОНОК","Птах, що співає над полем, і людина-ранок",10
"ЗАКАРПАТТЯ","Область за Карпатськими горами",10
"ЗАПОВІДНИК","Територія, де природу охороняють від втручання",10
"ЗАТЕМНЕННЯ","Місяць, що закрив сонце",10
"ІНКВІЗИТОР","Церковний суддя, що переслідував відступників від віри",10
"ІНКВІЗИЦІЯ","Церковний суд, що переслідував єретиків",10
"КАПІТАЛІЗМ","Лад, заснований на приватній власності й ринку",10
"КІРОВОГРАД","Колишня назва міста Кропивницький",10
"КОНСТАНТИН","Імператор, що зробив християнство державною релігією",10
"КОСТОМАРОВ","Історик, дослідник козаччини і автор Книги буття",10
"МЕТРОПОЛІЯ","Держава, що володіє колоніями",10
"МИТРОПОЛИТ","Найвищий духовний сан у православній церкві Русі",10
"НІДЕРЛАНДИ","Держава, що звільнилася від іспанського панування",10
"ПЕРЕБУДОВА","Політика реформ в СРСР кінця 1980-х",10
"ПЕРЛХАРБОР","Гавайська база, атакована Японією 1941 року",10
"ПИСЬМЕННИК","Той, хто створює літературні твори",10
"ПОРТУГАЛІЯ","Держава, що першою відкрила морський шлях в Індію",10
"ПРОТЕСТАНТ","Прихильник церкви, що відкололась від Риму",10
"РЕСПУБЛІКА","Форма правління без спадкового монарха",10
"РЕФЕРЕНДУМ","Всенародне голосування щодо важливого питання",10
"СОБОРНІСТЬ","Ідея єдності всіх українських земель в одній державі",10
"СТАЛІНГРАД","Місто, де перелом стався у війні на сході 1943 року",10
"СТОУНХЕНДЖ","Кам'яне мегалітичне коло в Англії",10
"ТРАФАЛЬГАР","Морська битва, де загинув адмірал Нельсон",10
"ТРІУМВІРАТ","Союз трьох осіб при владі в Римі",10
"ТРУСКАВЕЦЬ","Курорт мінеральних вод на Прикарпатті",10
"УЛЬТИМАТУМ","Пропозиція, від якої вимагають не відмовлятися",10
"ШАМПАНСЬКЕ","Вино, що стріляє корком",10
"БІБЛІОТЕКАР","Працівник книгозбірні",11
"БУДІВЕЛЬНИК","Фахівець, що зводить будинки",11
"ВІДРОДЖЕННЯ","Епоха розквіту мистецтв після середньовіччя",11
"ВОДОСХОВИЩЕ","Штучна водойма на річці, перекритій греблею",11
"ГРУШЕВСЬКИЙ","Перший президент Центральної Ради, історик",11
"ЗАДУНАЙСЬКА","Січ, заснована козаками після зруйнування головної",11
"ІМПЕРІАЛІЗМ","Політика розширення впливу шляхом підкорення інших країн",11
"ІНТЕРВЕНЦІЯ","Втручання однієї держави у справи іншої",11
"КАПІТУЛЯЦІЯ","Офіційне визнання поразки у війні",11
"КОНКІСТАДОР","Іспанський завойовник Нового Світу",11
"КОНСТИТУЦІЯ","Основний закон, який Пилип Орлик уклав 1710 року",11
"КОНСТИТУЦІЯ","Основний закон держави",11
"МЕСОПОТАМІЯ","Земля між Тигром і Євфратом",11
"НЕЙТРАЛІТЕТ","Мистецтво не обирати сторону",11
"ПОЛКОВОДЕЦЬ","Досвідчений керівник війська",11
"САГАЙДАЧНИЙ","Гетьман, що ходив у морські походи на чайках",11
"СЕВАСТОПОЛЬ","База Чорноморського флоту в Криму",11
"СЕВАСТОПОЛЬ","Місто, обложене у Кримській війні",11
"СІМФЕРОПОЛЬ","Найбільше місто Кримського півострова",11
"СУВЕРЕНІТЕТ","Незалежність держави у прийнятті власних рішень",11
"ХОЛОДИЛЬНИК","Пристрій для зберігання їжі у холоді",11
"ЦИВІЛІЗАЦІЯ","Високорозвинене суспільство з писемністю і містами",11
"ЯВОРНИЦЬКИЙ","Історик, головний дослідник запорізького козацтва",11
"МІКЕЛАНДЖЕЛО","Скульптор і живописець, автор розпису Сікстинської капели",12
"РАБОТОРГІВЛЯ","Ганебна торгівля людьми через Атлантику",12
"ХРЕСТОНОСЕЦЬ","Учасник військового походу на Святу землю",12
